Frame,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,
,SpineBase,SpineBase,SpineMid,SpineMid,Neck ,Neck ,Head,Head,ShoulderLeft,ShoulderLeft,ElbowLeft,ElbowLeft,WristLeft,WristLeft,HandLeft,HandLeft,ShoulderRight,ShoulderRight,ElbowRight,ElbowRight,WristRight,WristRight,HandRight,HandRight,HipLeft,HipLeft,KneeLeft,KneeLeft,AnkleLeft,AnkleLeft,FootLeft ,FootLeft ,HipRight  ,HipRight  ,KneeRight  ,KneeRight  ,AnkleRight,AnkleRight,FootRight ,FootRight ,Position
0,314,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
40,349,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,352,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,349,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,336,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,263,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,232,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,206,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,202,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,424,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,483,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,509,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,518,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,311,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,200,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,89,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,65,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,388,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,346,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,308,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,297,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
41,423,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,424,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,425,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,413,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,336,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,305,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,283,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,282,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,505,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,561,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,591,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,601,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,385,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,257,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,144,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,107,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,462,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,439,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,418,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,413,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
42,449,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,449,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,453,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,442,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,363,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,330,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,309,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,307,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,535,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,585,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,608,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,615,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,409,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,270,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,159,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,122,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,488,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,441,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,398,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,388,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
43,501,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,505,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,514,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,502,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,422,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,393,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,370,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,368,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,585,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,603,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,618,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,626,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,462,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,325,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,200,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,164,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,538,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,489,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,443,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,428,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
44,507,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,511,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,522,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,513,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,431,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,404,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,384,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,380,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,588,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,602,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,620,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,628,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,468,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,330,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,205,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,168,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,543,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,490,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,441,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,423,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
45,498,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,500,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,507,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,495,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,413,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,381,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,362,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,358,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,585,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,607,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,586,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,593,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,457,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,320,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,194,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,158,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,537,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,486,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,438,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,425,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
46,441,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,442,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,449,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,438,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,357,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,327,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,307,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,303,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,532,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,591,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,606,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,610,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,401,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,262,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,153,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,117,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,480,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,442,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,407,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,400,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
47,422,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,421,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,422,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,414,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,335,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,300,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,281,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,281,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,504,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,553,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,592,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,589,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,383,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,259,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,147,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,111,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,461,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,421,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,384,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,378,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
48,392,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,392,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,395,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,388,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,308,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,279,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,261,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,257,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,474,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,522,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,560,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,563,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,353,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,234,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,133,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,100,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,429,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,368,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,314,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,301,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
49,371,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,370,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,368,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,364,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,285,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,254,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,235,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,447,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,492,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,523,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,529,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,336,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,227,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,128,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,96,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,408,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,359,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,314,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,305,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
50,370,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,369,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,368,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,362,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,285,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,254,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,234,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,232,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,445,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,490,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,521,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,526,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,334,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,225,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,126,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,94,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,406,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,358,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,313,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,303,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
51,370,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,370,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,370,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,364,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,288,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,258,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,237,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,235,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,445,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,490,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,520,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,525,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,334,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,223,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,125,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,109,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,406,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,356,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,310,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,306,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
52,371,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,371,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,372,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,366,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,290,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,259,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,238,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,236,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,446,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,491,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,520,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,525,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,335,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,224,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,126,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,111,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,406,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,355,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,308,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,304,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
53,373,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,374,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,376,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,368,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,296,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,266,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,245,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,241,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,446,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,492,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,519,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,523,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,339,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,141,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,126,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,407,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,357,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,313,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,307,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
54,365,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,365,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,366,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,358,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,290,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,264,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,245,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,245,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,431,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,470,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,492,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,496,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
